Nombre del artista,Nombre del album,Nombre de singles,URL,URL imagen album
Nae:Tek,"Essential Beats, Vol. 1 (DJ Mix)",Unanimed Definition - Diego Olarte Rmx - Mixed,https://open.spotify.com/track/5Pr8Gr9AlNufQuZKoGxz1e,https://i.scdn.co/image/ab67616d0000b273c805ad67d3673a210f69ba42
Nae:Tek,"Essential Beats, Vol. 1 (DJ Mix)",Drrrerrr - Milos Pesovic Rmx - Mixed,https://open.spotify.com/track/06yQtzgd5BPn3ousoF7tFs,https://i.scdn.co/image/ab67616d0000b273c805ad67d3673a210f69ba42
Nae:Tek,"Essential Beats, Vol. 1 (DJ Mix)",Free Associations - Cosmin Horatiu Rmx - Mixed,https://open.spotify.com/track/0rUp0rZvCkAnaSib8K5fxZ,https://i.scdn.co/image/ab67616d0000b273c805ad67d3673a210f69ba42
Nae:Tek,"Essential Beats, Vol. 1 (DJ Mix)",Free Associations - Nuendo Rmx - Mixed,https://open.spotify.com/track/4dBKQdfbzo2kh4b37Mp08N,https://i.scdn.co/image/ab67616d0000b273c805ad67d3673a210f69ba42
Nae:Tek,"Essential Beats, Vol. 1 (DJ Mix)",Holding Environment - Son of Elita Rmx - Mixed,https://open.spotify.com/track/2LXSxchim1nNNv3MrdO8gt,https://i.scdn.co/image/ab67616d0000b273c805ad67d3673a210f69ba42
Nae:Tek,Transformation (DJ Mix),Assimilation - Deep Sector - Mixed,https://open.spotify.com/track/0QKLvqDCRjkt87ppIGsAS1,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Focus Inwardly - King Chord Dub Mix - Mixed,https://open.spotify.com/track/03mZ7Dhz8bZ1ea3MQ5OkWl,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Commensal Link - Future Kings of House SA Rare Touch - Mixed,https://open.spotify.com/track/4Tk5OI0519Jn3LzybjUbWd,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Back Home - Zach DeVincent Rmx - Mixed,https://open.spotify.com/track/7IHmcXByDdflqzygsJQvJN,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),A Mind of One's Own - Zach DeVincent Rmx - Mixed,https://open.spotify.com/track/0D9DFa7dlBYfAHxkZgw3sr,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Salvia - Alexander Saykov Rmx - Mixed,https://open.spotify.com/track/1fULQTJMefz48QbThkbExA,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Focus Inwardly - Marco Grandi Rmx - Mixed,https://open.spotify.com/track/7Ecq8BFAIHhjcGFyBDQ1th,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Unity - Marco Grandi Rmx - Mixed,https://open.spotify.com/track/3vujxmMTXGmwq4e0r1tV99,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Transformation (DJ Mix),Unity - Augusto Gagliardi Rmx - Mixed,https://open.spotify.com/track/1rlo6OIgiVILhzC8URaBdJ,https://i.scdn.co/image/ab67616d0000b2736cd609f3bbee2573f083f372
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Bracelet - Mixed,https://open.spotify.com/track/1n2hdxuug1Z6XYvXeLqmFy,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Decollo - Mixed,https://open.spotify.com/track/0grvwV9vTZgLxd73p4nsTr,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Autonoesis - King Dub Mix - Mixed,https://open.spotify.com/track/6tPBLhpxCKEEeLbuuvlKhl,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Calibration 2.0 - Mixed,https://open.spotify.com/track/3T12QAsLhPxUaadxWcwItZ,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Feel It - Dp-6 Rmx - Mixed,https://open.spotify.com/track/0ZRc47xSmBZy8bggJlcPnz,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Calibration - Twenty Three Rmx - Mixed,https://open.spotify.com/track/1SqyMDNDhEzY7fcCprsm9O,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Decollo 3.0 - Mixed,https://open.spotify.com/track/62YGncptWwtriRVC8rVyH8,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Dub Techno Mix 2.0 (DJ Mix),Search 4 - Ma.ther Rmx - Mixed,https://open.spotify.com/track/4xFZ0bpePptmJ4MDvLgPSp,https://i.scdn.co/image/ab67616d0000b273a5cea77424a83d66621e70ce
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Waking Dream Thought - Mixed,https://open.spotify.com/track/5F3bOhjo0ni0KeBjEUMV9K,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Commensal Link - Mixed,https://open.spotify.com/track/6FcJDFc4LJwW3hDSLW0gbx,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Base Lunar - Mixed,https://open.spotify.com/track/2CAyORbi9c3GSYpHQdxaqI,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Insomnio - Mixed,https://open.spotify.com/track/3EH8KEF4BBbHQ52Wc4iC4W,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Contact Barrier - Mixed,https://open.spotify.com/track/2jOV5qQePwpboGyEsl49sr,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Redefining - Johnny Davison Rmx - Mixed,https://open.spotify.com/track/3lgJQsFoHAJjbVrdImQo9M,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Summer Night - George Kostopoulos Rmx - Mixed,https://open.spotify.com/track/393mrq9LQeVQpvmmEuLdeQ,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix 1.0 (DJ Mix),Sculptural Curve - George Kostopoulos Rmx - Mixed,https://open.spotify.com/track/7HlEAukEBvXqSEdQnZRfz1,https://i.scdn.co/image/ab67616d0000b27309e42dde2a08c0c583a62f73
Nae:Tek,Deep and Dark Label Mix (DJ Mix),G-Wave - Marco Berto Rmx - Mixed,https://open.spotify.com/track/3j80V3zJhGKayrXXaAumFZ,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Calibration 2.0 - Marco Berto Rmx - Mixed,https://open.spotify.com/track/2um0jLOZHktK4nD0oJ8awF,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Decollo 5.0 - Marco Berto Rmx - Mixed,https://open.spotify.com/track/3HjChFReDUstvd9X0WfYoA,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Skyline - Marco Berto Rmx - Mixed,https://open.spotify.com/track/0bPIdiYv5rug2L04nPbjgx,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Skyline - Turing Rmx - Mixed,https://open.spotify.com/track/2fF47h90oVcqKayFVwfqCJ,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Decollo 4.0 - Krisz Deak Rmx - Mixed,https://open.spotify.com/track/5iD3WDctFhbi6VbbcWvOSw,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Calibration - Marco Berto Rmx - Mixed,https://open.spotify.com/track/12yzSaNJMxHJj4uMbRlYUo,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Decollo 1.0 - Marco Berto Rmx - Mixed,https://open.spotify.com/track/6tW84Zs6ysMv74iTeLcBNN,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Encoding - Marco Berto Rmx - Mixed,https://open.spotify.com/track/6foqqvB0BnnVOyuVvbLgZC,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dark Label Mix (DJ Mix),Decollo 4.0 - Marco Berto Rmx - Mixed,https://open.spotify.com/track/62YaVVUweSYm22ZBaXa0rT,https://i.scdn.co/image/ab67616d0000b2730dc5aa526ea3df0276cceb64
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Decollo 5.0 - Micronoise Rmx - Mixed,https://open.spotify.com/track/5XD38JR4meTHa5YFLz4CX1,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Integration - Micronoise Rmx - Mixed,https://open.spotify.com/track/6yvpaBrT2iXc7GmdN19kBe,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Projection - Micronoise Rmx - Mixed,https://open.spotify.com/track/3Avo9UlMJc8c1TZaj8NDpR,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Spring - Mixed,https://open.spotify.com/track/3KSes1zOrDWtm3yTijrn0O,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Transformation - Microlot Rmx - Mixed,https://open.spotify.com/track/4XQ76tyTygv0VwcbJFvqmd,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Humanism - Rick Fox Rmx - Mixed,https://open.spotify.com/track/2QpJjvQGjvfbidSBbT8hAr,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Reverb - Kaan Elitok Rmx - Mixed,https://open.spotify.com/track/3V6Lli2zxDZQfq1HrjZlLf,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Lacidus - Gambusia Rmx - Mixed,https://open.spotify.com/track/6XkWLiaR9uPdkoNn2lTY1U,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Deep and Dub Techno Label Mix (DJ Mix),Rooms - Mixed,https://open.spotify.com/track/4OG152qA2C31UqzNFu6EYm,https://i.scdn.co/image/ab67616d0000b2737ff2c9eef09cb4fb77e1cc00
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Decollo 5.0 - Mixed,https://open.spotify.com/track/0qKwUVKRHY6dGoNDyhwBnq,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Union Dub - BD TOM Rmx - Mixed,https://open.spotify.com/track/1jjFQnzK256G8iGFXKKxeQ,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Assimilation - Mixed,https://open.spotify.com/track/1GB52d5US52SU5mrFniBPr,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Tokk - Forteba Rmx - Mixed,https://open.spotify.com/track/7wTplEeQPMVBM2Ug4O7yAS,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Opium - Heavenchord Reshape - Mixed,https://open.spotify.com/track/38bzOYsUdHyt03vuDUlF6p,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Decollo 4.0 - BDTom Remix - Mixed,https://open.spotify.com/track/6eHmVEod3tNzWx6t3ABmQW,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),Decollo - Schulz Audio Rmx - Mixed,https://open.spotify.com/track/40FHqBZpXQFr0EuPCyAVOo,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),A Gift - BD Tom Rmx - Mixed,https://open.spotify.com/track/2nAujS5ftS9VRkQoElYRYq,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Dub Techno Label Mix 1.0 (DJ Mix),A Beautiful Place - Vanleer Rmx - Mixed,https://open.spotify.com/track/701O51fw6HixLZ50Wwl83f,https://i.scdn.co/image/ab67616d0000b27350e24d23913a38b040c85dea
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Solidarity - M.A. Rmx - Mixed,https://open.spotify.com/track/2JzvhGKJjTRTY0nRNKsN7y,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Triton - Mixed,https://open.spotify.com/track/0NaOxwnyP5WIIXSNPxOejg,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Europa - Mixed,https://open.spotify.com/track/6uyZVCy7VnKtXyHxFitZOm,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Unity - Augusto Gagliardi Rmx - Mixed,https://open.spotify.com/track/2YKujbJPYmDyH53ICW4BJC,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Enceladus - Mixed,https://open.spotify.com/track/1MVw4YDkOxMxbF2m5fmjRp,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Reverb - Kaan Elitok Rmx - Mixed,https://open.spotify.com/track/473445ncYPYrizAX7FQmdG,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),A Mind of One's Own - Zach DeVincent Rmx - Mixed,https://open.spotify.com/track/7jiBSvBwXJz92wzqwiqmvW,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Sculptural Curve - Giriu Dvasios Rmx - Mixed,https://open.spotify.com/track/4N1Mff6QzyUeM2Tf3KtO7D,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Ouverture - Moodeep Rmx - Mixed,https://open.spotify.com/track/7vgw7eVzx5jgVgcbhCQmjz,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Visibility - Mixed,https://open.spotify.com/track/5Jy0CMn1icaQDMol1C52E8,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Luxury Deep Vibes Guest Mix:Gentleman (DJ Mix),Wave 4 - Groov Mekanik Rmx - Mixed,https://open.spotify.com/track/4ULwTjF8EVAUBAvVG0sdCh,https://i.scdn.co/image/ab67616d0000b273482036c299525587b1fcbab6
Nae:Tek,Dopamine,Dopamine,https://open.spotify.com/track/4FPbULbsIvpJYRqm7h15pD,https://i.scdn.co/image/ab67616d0000b273f8114f7a65c642f217e2e5bb
Nae:Tek,Frozen Echoes,Frozen Echoes,https://open.spotify.com/track/5rEU8vU7fElcl2pFxfmmDP,https://i.scdn.co/image/ab67616d0000b27398372c5203e81cf35ef47540
Nae:Tek,Dark Days,Dark Days,https://open.spotify.com/track/62wIE5U8FfeF9ZTukUPtY2,https://i.scdn.co/image/ab67616d0000b273fc29e599d31fa7e3c0720ea2
Nae:Tek,Mirage,Mirage,https://open.spotify.com/track/15jiZMknLQuVbX29PidjlX,https://i.scdn.co/image/ab67616d0000b2734326c6236787211280a93a3d
Nae:Tek,Deep Night,Deep Night,https://open.spotify.com/track/2MHgNxhLwnFq2HyjkiY7KJ,https://i.scdn.co/image/ab67616d0000b2734d7da0391452a755f10fcc44
Nae:Tek,Reverseble Perspective,Reverseble Perspective - Specdub Rmx,https://open.spotify.com/track/6MKbwyyZHRmwqZYkfqUEsb,https://i.scdn.co/image/ab67616d0000b273c23ffcf7f330638be59033a7
Nae:Tek,Reverseble Perspective,Reverseble Perspective - Robert Solheim Aurora Borealis Rmx,https://open.spotify.com/track/6yDqp47e1afKYCuWqDxt8H,https://i.scdn.co/image/ab67616d0000b273c23ffcf7f330638be59033a7
Nae:Tek,Reverseble Perspective,Reverseble Perspective - Gus Jerez Rmx,https://open.spotify.com/track/6JSeH8AcrCUPgZfNi8LF2X,https://i.scdn.co/image/ab67616d0000b273c23ffcf7f330638be59033a7
Nae:Tek,Jouissance,Jouissance,https://open.spotify.com/track/5mJwCtjq76YThYs1JR6rk1,https://i.scdn.co/image/ab67616d0000b273ec79572296216593960e7364
Nae:Tek,Forced Balance,Forced Balance,https://open.spotify.com/track/4xyt8hn8Puv45XZkOWugF0,https://i.scdn.co/image/ab67616d0000b273e697c9ec5fc4ce8267943532
Nae:Tek,A Mind With Dub,A Mind With Dub,https://open.spotify.com/track/1RBSwQIYQSOa2Ye4ITUJ87,https://i.scdn.co/image/ab67616d0000b273c9c1fedf29f8cd4945c35029
Nae:Tek,A Mind With Dub,A Mind With Dub - Giuliano Rodrigues' Cinematic Mix,https://open.spotify.com/track/1zbz9nSGq2rsVayFQZ9xPt,https://i.scdn.co/image/ab67616d0000b273c9c1fedf29f8cd4945c35029
Nae:Tek,A Mind With Dub,A Mind With Dub - Giuliano Rodrigues' Ultra Slow Mix,https://open.spotify.com/track/2xvxZaY2XMclnq9AUhLVJq,https://i.scdn.co/image/ab67616d0000b273c9c1fedf29f8cd4945c35029
Nae:Tek,A Mind With Dub,A Mind With Dub - Giuliano Rodrigues' Slowed & Reverbed Mix,https://open.spotify.com/track/170OgfdAerKEMj03GHVvUY,https://i.scdn.co/image/ab67616d0000b273c9c1fedf29f8cd4945c35029
Nae:Tek,A Mind With Dub,A Mind With Dub - Giuliano Rodrigues' Ambient Mix,https://open.spotify.com/track/7Jaskt5rvMrCucQTmdLKHu,https://i.scdn.co/image/ab67616d0000b273c9c1fedf29f8cd4945c35029
Nae:Tek,Labyrinth,Labyrinth,https://open.spotify.com/track/2Wd8HYX0jAPe6tz6nk81B2,https://i.scdn.co/image/ab67616d0000b273fd86c89e57c660dc3b02ae54
Nae:Tek,Few Objects,Few Objects,https://open.spotify.com/track/1upk4wSDpjO8Cwjjvwg40H,https://i.scdn.co/image/ab67616d0000b27395f07f89afd42e7a104d02fe
Nae:Tek,Few Objects,Few Objects - Deemkeyne's Sad Version,https://open.spotify.com/track/7mlA2xKmFWPpvnYClAWYpi,https://i.scdn.co/image/ab67616d0000b27395f07f89afd42e7a104d02fe
Nae:Tek,The Real,The Real,https://open.spotify.com/track/4yuulAwc30hNw9yfUVadzy,https://i.scdn.co/image/ab67616d0000b27347cca734d6831744aa237f83
Nae:Tek,Aha Erlebnis,Aha Erlebnis,https://open.spotify.com/track/04hMJsREbN845e8DveDooD,https://i.scdn.co/image/ab67616d0000b273dab3e4d498914de2274e270e
Nae:Tek,Sensual and Sensous,Sensual and Sensous - Woelk Rmx,https://open.spotify.com/track/62WZDm738dsPOKpQuqJz4L,https://i.scdn.co/image/ab67616d0000b273d2a24a4a937bc3338aedca5c
Nae:Tek,Sensual and Sensous,Sensual and Sensous - Blue Lines Rmx,https://open.spotify.com/track/0XFZ8wzZkUjvtRIlEyGfRj,https://i.scdn.co/image/ab67616d0000b273d2a24a4a937bc3338aedca5c
Nae:Tek,Afrique,Afrique,https://open.spotify.com/track/6ySf9nFHRdno4I05ZSIIh8,https://i.scdn.co/image/ab67616d0000b273ac0a2049bcbea481f5ff5b13
Nae:Tek,Arrayan Forest,Sunny Day,https://open.spotify.com/track/1GYQanMDJM58ii81ztxIoR,https://i.scdn.co/image/ab67616d0000b273b5284452f92c79f08af1c75f
Nae:Tek,Arrayan Forest,Arrayan Forest,https://open.spotify.com/track/6WgUJdaZoGBarDltgTUNmX,https://i.scdn.co/image/ab67616d0000b273b5284452f92c79f08af1c75f
Nae:Tek,Sensual and Sensuos,Sensual and Sensuos - Anderson M Rmx,https://open.spotify.com/track/4WPZv1d4ne6VFFaJaQJ7y9,https://i.scdn.co/image/ab67616d0000b2738b8416581d2939b94ab54154
Nae:Tek,Sensual and Sensuos,Sensual and Sensuos - Operandum Rmx,https://open.spotify.com/track/4huHeoNjWqnd0UXMT9MimK,https://i.scdn.co/image/ab67616d0000b2738b8416581d2939b94ab54154
Nae:Tek,Satellite,Satellite,https://open.spotify.com/track/5BCiqP1xRnCLg6fLIOLuEA,https://i.scdn.co/image/ab67616d0000b27302ebc18a519e1dad779311b6
Nae:Tek,Awe,Awe,https://open.spotify.com/track/6e2aJTgBACX9BAn5hffDLB,https://i.scdn.co/image/ab67616d0000b273a8f85121942296a9c952a468
Nae:Tek,Dream Screen,Dream Screen,https://open.spotify.com/track/29D60OJ2udGwAWqOcaGI64,https://i.scdn.co/image/ab67616d0000b273f07731c5716bc2d5f6b3f7bb
